CIK,Filing Type,Date,File
1005010,10-K,2008-02-29,Out_Files/10-K/0001144204-08-012707.txt
1005010,8-K,2008-01-03,Out_Files/8-K/0001144204-08-000465.txt
1005010,8-K,2008-02-19,Out_Files/8-K/0001144204-08-010562.txt
1005010,8-K,2008-02-27,Out_Files/8-K/0001144204-08-012096.txt
1005010,10-Q,2008-05-12,Out_Files/10-Q/0001144204-08-027763.txt
1005010,8-K,2008-04-22,Out_Files/8-K/0001144204-08-023676.txt
1005010,8-K,2008-07-21,Out_Files/8-K/0001193125-08-153856.txt
1005010,8-K,2008-07-24,Out_Files/8-K/0001193125-08-157246.txt
1005010,8-K,2008-08-19,Out_Files/8-K/0001193125-08-180862.txt
1005010,8-K,2008-09-03,Out_Files/8-K/0001144204-08-050900.txt
1005010,8-K,2008-11-18,Out_Files/8-K/0001144204-08-065244.txt
1005010,8-K,2008-12-01,Out_Files/8-K/0001193125-08-245837.txt
1005010,8-K,2008-12-19,Out_Files/8-K/0001144204-08-070123.txt
1005010,10-Q,2008-11-12,Out_Files/10-Q/0001144204-08-062864.txt
1005010,8-K,2008-02-28,Out_Files/8-K/0001144204-08-012379.txt
1005010,8-K,2008-03-25,Out_Files/8-K/0001144204-08-017290.txt
1005010,8-K,2008-03-31,Out_Files/8-K/0001144204-08-018619.txt
1005010,8-K,2008-09-16,Out_Files/8-K/0001144204-08-053095.txt
1005010,10-Q,2008-08-12,Out_Files/10-Q/0001144204-08-045810.txt
1005010,8-K,2009-01-15,Out_Files/8-K/0001144204-09-002070.txt
1005010,8-K,2009-01-20,Out_Files/8-K/0001144204-09-002572.txt
1005010,8-K,2009-02-19,Out_Files/8-K/0001144204-09-009960.txt
1005010,8-K,2009-02-26,Out_Files/8-K/0001144204-09-010983.txt
814585,8-K,2008-01-17,Out_Files/8-K/0001193125-08-007669.txt
814585,8-K,2008-01-22,Out_Files/8-K/0001193125-08-009074.txt
814585,8-K,2008-01-24,Out_Files/8-K/0001193125-08-011573.txt
814585,8-K,2008-01-31,Out_Files/8-K/0001193125-08-016390.txt
814585,8-K,2008-06-05,Out_Files/8-K/0001157523-08-004864.txt
814585,8-K,2008-06-06,Out_Files/8-K/0001157523-08-004899.txt
814585,8-K,2008-06-16,Out_Files/8-K/0001157523-08-005012.txt
814585,8-K,2008-06-25,Out_Files/8-K/0001157523-08-005155.txt
814585,10-Q,2008-08-08,Out_Files/10-Q/0001193125-08-170851.txt
814585,8-K,2008-07-02,Out_Files/8-K/0001157523-08-005303.txt
814585,8-K,2008-08-08,Out_Files/8-K/0001157523-08-006616.txt
814585,8-K,2008-08-28,Out_Files/8-K/0001157523-08-007164.txt
814585,10-Q,2008-11-05,Out_Files/10-Q/0001193125-08-224959.txt
814585,8-K,2008-10-01,Out_Files/8-K/0001193125-08-204508.txt
814585,8-K,2008-11-05,Out_Files/8-K/0001157523-08-008844.txt
814585,8-K,2008-11-05,Out_Files/8-K/0001157523-08-008867.txt
814585,10-K,2009-03-02,Out_Files/10-K/0001193125-09-042548.txt
814585,8-K,2009-02-20,Out_Files/8-K/0001157523-09-001451.txt
814585,8-K,2009-02-24,Out_Files/8-K/0001157523-09-001554.txt
814585,8-K,2009-03-03,Out_Files/8-K/0001157523-09-001772.txt
874501,8-K,2008-01-23,Out_Files/8-K/0000898822-08-000124.txt
874501,8-K,2008-01-25,Out_Files/8-K/0000898822-08-000134.txt
874501,8-K,2008-02-01,Out_Files/8-K/0001193125-08-017843.txt
874501,8-K,2008-02-13,Out_Files/8-K/0001193125-08-029125.txt
874501,8-K,2008-06-04,Out_Files/8-K/0001193125-08-128097.txt
874501,8-K,2008-06-05,Out_Files/8-K/0000898080-08-000106.txt
874501,8-K,2008-06-19,Out_Files/8-K/0001193125-08-136462.txt
874501,8-K,2008-06-20,Out_Files/8-K/0001193125-08-137165.txt
874501,10-Q,2008-08-11,Out_Files/10-Q/0001193125-08-173349.txt
874501,8-K,2008-09-04,Out_Files/8-K/0001193125-08-190271.txt
874501,8-K,2008-07-03,Out_Files/8-K/0001193125-08-146593.txt
874501,8-K,2008-07-08,Out_Files/8-K/0001193125-08-147633.txt
874501,10-Q,2008-11-10,Out_Files/10-Q/0001193125-08-231895.txt
874501,8-K,2008-10-09,Out_Files/8-K/0001193125-08-208343.txt
874501,8-K,2008-10-22,Out_Files/8-K/0001193125-08-214320.txt
874501,8-K,2008-10-27,Out_Files/8-K/0001193125-08-216580.txt
874501,10-K,2009-03-16,Out_Files/10-K/0001193125-09-054939.txt
874501,8-K,2009-02-02,Out_Files/8-K/0001193125-09-016422.txt
874501,8-K,2009-02-20,Out_Files/8-K/0001193125-09-033697.txt
874501,8-K,2009-02-25,Out_Files/8-K/0001193125-09-036838.txt
808326,10-K,2008-01-28,Out_Files/10-K/0001140361-08-002092.txt
808326,10-Q,2008-02-11,Out_Files/10-Q/0001140361-08-003580.txt
808326,8-K,2008-01-11,Out_Files/8-K/0001140361-08-001178.txt
808326,8-K,2008-02-04,Out_Files/8-K/0000808326-08-000002.txt
808326,10-Q,2008-05-12,Out_Files/10-Q/0000808326-08-000031.txt
808326,8-K,2008-04-18,Out_Files/8-K/0000808326-08-000019.txt
808326,8-K,2008-05-07,Out_Files/8-K/0000808326-08-000024.txt
808326,8-K,2008-04-04,Out_Files/8-K/0000808326-08-000015.txt
808326,10-Q,2008-08-11,Out_Files/10-Q/0000808326-08-000047.txt
808326,8-K,2008-08-11,Out_Files/8-K/0000808326-08-000048.txt
808326,8-K,2008-08-13,Out_Files/8-K/0000808326-08-000050.txt
808326,8-K,2008-08-19,Out_Files/8-K/0000808326-08-000053.txt
808326,10-K,2008-12-30,Out_Files/10-K/0000808326-08-000065.txt
808326,8-K,2008-10-03,Out_Files/8-K/0000808326-08-000055.txt
808326,8-K,2008-11-03,Out_Files/8-K/0001140361-08-024167.txt
808326,8-K,2008-12-11,Out_Files/8-K/0000808326-08-000059.txt
808326,10-K,2009-01-28,Out_Files/10-K/0000808326-09-000006.txt
808326,10-Q,2009-02-17,Out_Files/10-Q/0000808326-09-000015.txt
808326,8-K,2009-02-10,Out_Files/8-K/0000808326-09-000010.txt
808326,8-K,2009-03-06,Out_Files/8-K/0000808326-09-000021.txt
808326,8-K,2008-02-11,Out_Files/8-K/0000808326-08-000004.txt
808326,8-K,2008-02-20,Out_Files/8-K/0000808326-08-000006.txt
808326,8-K,2008-02-25,Out_Files/8-K/0000808326-08-000008.txt
808326,8-K,2008-03-04,Out_Files/8-K/0000808326-08-000011.txt
808326,8-K,2008-04-15,Out_Files/8-K/0000808326-08-000017.txt
808326,8-K,2008-04-24,Out_Files/8-K/0000808326-08-000022.txt
808326,8-K,2008-05-09,Out_Files/8-K/0000808326-08-000027.txt
808326,10-Q,2009-02-10,Out_Files/10-Q/0000808326-09-000011.txt
1352045,10-Q,2008-05-12,Out_Files/10-Q/0001193125-08-111493.txt
1352045,8-K,2008-04-14,Out_Files/8-K/0001193125-08-080418.txt
1352045,8-K,2008-04-29,Out_Files/8-K/0001193125-08-095032.txt
1352045,8-K,2008-05-07,Out_Files/8-K/0001193125-08-105097.txt
1352045,8-K,2008-07-11,Out_Files/8-K/0001193125-08-149516.txt
1352045,8-K,2008-08-11,Out_Files/8-K/0001193125-08-173522.txt
1352045,8-K,2008-08-20,Out_Files/8-K/0001193125-08-181554.txt
1352045,8-K,2008-09-04,Out_Files/8-K/0001193125-08-190316.txt
1352045,8-K,2008-10-14,Out_Files/8-K/0001193125-08-210122.txt
1352045,8-K,2008-10-29,Out_Files/8-K/0001193125-08-219026.txt
1352045,8-K,2008-11-04,Out_Files/8-K/0001193125-08-224318.txt
1352045,8-K,2008-11-12,Out_Files/8-K/0001193125-08-233135.txt
1352045,10-K,2009-02-10,Out_Files/10-K/0001193125-09-024191.txt
1352045,10-K,2009-03-31,Out_Files/10-K/0001193125-09-069617.txt
1352045,10-Q,2009-02-10,Out_Files/10-Q/0001193125-09-024082.txt
1352045,10-Q,2009-02-10,Out_Files/10-Q/0001193125-09-024095.txt
1352045,10-K,2009-04-30,Out_Files/10-K/0001193125-09-094433.txt
1352045,10-Q,2009-05-22,Out_Files/10-Q/0001193125-09-117584.txt
1352045,10-Q,2009-05-12,Out_Files/10-Q/0001193125-09-108410.txt
806085,10-Q,2008-04-09,Out_Files/10-Q/0001104659-08-023292.txt
806085,8-K,2008-04-01,Out_Files/8-K/0001193125-08-071914.txt
806085,8-K,2008-04-02,Out_Files/8-K/0001104659-08-022061.txt
806085,8-K,2008-04-03,Out_Files/8-K/0001193125-08-073924.txt
806085,10-Q,2008-07-10,Out_Files/10-Q/0001104659-08-045115.txt
806085,8-K,2008-07-02,Out_Files/8-K/0001193125-08-145771.txt
806085,8-K,2008-07-07,Out_Files/8-K/0001104659-08-044159.txt
806085,8-K,2008-07-07,Out_Files/8-K/0001193125-08-147100.txt
806085,8-K,2008-10-02,Out_Files/8-K/0001104659-08-061706.txt
806085,8-K,2008-10-03,Out_Files/8-K/0001104659-08-061936.txt
806085,8-K,2008-10-03,Out_Files/8-K/0001104659-08-061953.txt
806085,8-K,2008-10-07,Out_Files/8-K/0001104659-08-062492.txt
806085,8-K,2009-01-14,Out_Files/8-K/0000909518-09-000039.txt
806085,8-K,2009-01-30,Out_Files/8-K/0000909518-09-000059.txt
806085,8-K,2009-02-27,Out_Files/8-K/0000909518-09-000173.txt
806085,8-K,2009-03-10,Out_Files/8-K/0000909518-09-000209.txt
806085,8-K,2009-04-07,Out_Files/8-K/0000909518-09-000251.txt
806085,8-K,2009-04-13,Out_Files/8-K/0000909518-09-000260.txt
806085,8-K,2009-04-27,Out_Files/8-K/0000909518-09-000276.txt
806085,8-K,2009-05-08,Out_Files/8-K/0000909518-09-000309.txt
885551,10-K,2008-06-16,Out_Files/10-K/0001104659-08-040176.txt
885551,8-K,2008-04-29,Out_Files/8-K/0001104659-08-027926.txt
885551,8-K,2008-06-02,Out_Files/8-K/0001104659-08-037018.txt
885551,8-K,2008-06-05,Out_Files/8-K/0001104659-08-038137.txt
885551,10-Q,2008-08-11,Out_Files/10-Q/0001104659-08-051966.txt
885551,8-K,2008-07-02,Out_Files/8-K/0001104659-08-043834.txt
885551,8-K,2008-07-10,Out_Files/8-K/0001104659-08-045104.txt
885551,8-K,2008-07-14,Out_Files/8-K/0001104659-08-045493.txt
885551,10-Q,2008-11-10,Out_Files/10-Q/0001104659-08-069727.txt
885551,8-K,2008-10-02,Out_Files/8-K/0001104659-08-061529.txt
885551,8-K,2008-10-06,Out_Files/8-K/0001104659-08-062352.txt
885551,8-K,2008-11-04,Out_Files/8-K/0001104659-08-067936.txt
885551,10-Q,2009-02-09,Out_Files/10-Q/0001104659-09-007659.txt
885551,8-K,2009-02-09,Out_Files/8-K/0001104659-09-007660.txt
885551,10-K,2009-06-05,Out_Files/10-K/0001104659-09-036957.txt
885551,8-K,2009-05-06,Out_Files/8-K/0001104659-09-030037.txt
885551,8-K,2009-06-09,Out_Files/8-K/0001104659-09-037419.txt
885551,8-K,2009-06-15,Out_Files/8-K/0001104659-09-038160.txt
808326,10-Q,2009-05-11,Out_Files/10-Q/0000808326-09-000032.txt
808326,8-K,2009-05-06,Out_Files/8-K/0000808326-09-000030.txt
808326,8-K,2009-05-15,Out_Files/8-K/0000808326-09-000034.txt
808326,8-K,2009-06-04,Out_Files/8-K/0000808326-09-000039.txt
880807,10-K,2008-05-29,Out_Files/10-K/0001193125-08-124825.txt
880807,8-K,2008-05-08,Out_Files/8-K/0001193125-08-107052.txt
880807,8-K,2008-05-20,Out_Files/8-K/0001193125-08-119372.txt
880807,8-K,2008-06-11,Out_Files/8-K/0001193125-08-132049.txt
880807,10-Q,2008-08-07,Out_Files/10-Q/0001193125-08-170304.txt
880807,8-K,2008-08-05,Out_Files/8-K/0001193125-08-165888.txt
880807,8-K,2008-08-07,Out_Files/8-K/0001193125-08-170325.txt
880807,8-K,2008-08-11,Out_Files/8-K/0001193125-08-173616.txt
880807,10-Q,2008-11-07,Out_Files/10-Q/0001193125-08-230077.txt
880807,8-K,2008-11-04,Out_Files/8-K/0001193125-08-223730.txt
880807,10-Q,2009-02-05,Out_Files/10-Q/0001193125-09-020081.txt
880807,8-K,2009-01-22,Out_Files/8-K/0001193125-09-009777.txt
880807,8-K,2009-02-03,Out_Files/8-K/0001193125-09-016992.txt
880807,10-K,2009-05-28,Out_Files/10-K/0001193125-09-120423.txt
880807,8-K,2009-04-20,Out_Files/8-K/0001193125-09-082590.txt
880807,8-K,2009-05-14,Out_Files/8-K/0001193125-09-110619.txt
880807,8-K,2009-05-15,Out_Files/8-K/0001193125-09-113158.txt
806085,8-K,2008-04-04,Out_Files/8-K/0001104659-08-022589.txt
806085,8-K,2008-04-08,Out_Files/8-K/0001193125-08-076949.txt
806085,8-K,2008-04-11,Out_Files/8-K/0000806085-08-000066.txt
806085,8-K,2008-04-11,Out_Files/8-K/0001193125-08-079567.txt
806085,8-K,2008-07-08,Out_Files/8-K/0001193125-08-147852.txt
806085,8-K,2008-07-14,Out_Files/8-K/0001193125-08-150495.txt
806085,8-K,2008-07-29,Out_Files/8-K/0001193125-08-160104.txt
806085,8-K,2008-08-07,Out_Files/8-K/0001193125-08-169531.txt
806085,8-K,2008-10-27,Out_Files/8-K/0001104659-08-065923.txt
806085,8-K,2008-11-07,Out_Files/8-K/0000909518-08-000816.txt
806085,8-K,2008-11-20,Out_Files/8-K/0000909518-08-000851.txt
806085,8-K,2008-12-04,Out_Files/8-K/0001104659-08-074588.txt
806085,8-K,2009-03-19,Out_Files/8-K/0000909518-09-000225.txt
806085,8-K,2009-05-20,Out_Files/8-K/0000909518-09-000351.txt
806085,8-K,2009-05-20,Out_Files/8-K/0001104659-09-033947.txt
806085,8-K,2009-06-04,Out_Files/8-K/0001104659-09-036678.txt
806085,8-K,2009-06-15,Out_Files/8-K/0001104659-09-038112.txt
1359841,10-Q,2008-05-07,Out_Files/10-Q/0000950144-08-003683.txt
1359841,8-K,2008-04-21,Out_Files/8-K/0000950144-08-002960.txt
1359841,8-K,2008-05-08,Out_Files/8-K/0000950144-08-003773.txt
1359841,10-Q,2008-08-01,Out_Files/10-Q/0000950144-08-005920.txt
1359841,8-K,2008-07-29,Out_Files/8-K/0000950144-08-005790.txt
1359841,8-K,2008-08-27,Out_Files/8-K/0000950144-08-006760.txt
1359841,8-K,2008-09-24,Out_Files/8-K/0000950144-08-007240.txt
1359841,10-Q,2008-10-31,Out_Files/10-Q/0000950144-08-008019.txt
1359841,8-K,2008-10-24,Out_Files/8-K/0000950144-08-007775.txt
1359841,8-K,2008-10-29,Out_Files/8-K/0000950144-08-007887.txt
1359841,8-K,2008-11-19,Out_Files/8-K/0000950144-08-008800.txt
1359841,10-K,2009-02-11,Out_Files/10-K/0000950144-09-001148.txt
1359841,8-K,2009-01-28,Out_Files/8-K/0000950144-09-000460.txt
1359841,8-K,2009-02-24,Out_Files/8-K/0000950144-09-001553.txt
1359841,8-K,2009-03-16,Out_Files/8-K/0000950144-09-002255.txt
1359841,10-Q,2009-05-11,Out_Files/10-Q/0000950144-09-004127.txt
1359841,8-K,2009-04-27,Out_Files/8-K/0001193125-09-088487.txt
81318,10-Q,2008-05-15,Out_Files/10-Q/0000081318-08-000005.txt
81318,8-K,2008-06-11,Out_Files/8-K/0000081318-08-000006.txt
81318,10-Q,2008-08-13,Out_Files/10-Q/0000081318-08-000009.txt
81318,8-K,2008-07-01,Out_Files/8-K/0000081318-08-000007.txt
81318,8-K,2008-07-24,Out_Files/8-K/0000081318-08-000008.txt
81318,8-K,2008-08-15,Out_Files/8-K/0000081318-08-000010.txt
81318,10-Q,2008-11-14,Out_Files/10-Q/0000081318-08-000011.txt
81318,10-K,2009-03-31,Out_Files/10-K/0000081318-09-000003.txt
81318,8-K,2009-01-06,Out_Files/8-K/0000081318-09-000001.txt
81318,10-Q,2009-05-14,Out_Files/10-Q/0000081318-09-000005.txt
81318,8-K,2009-06-10,Out_Files/8-K/0000081318-09-000006.txt
310522,10-Q,2008-08-08,Out_Files/10-Q/0000950133-08-002717.txt
310522,8-K,2008-07-11,Out_Files/8-K/0001299933-08-003389.txt
310522,8-K,2008-07-14,Out_Files/8-K/0001299933-08-003396.txt
310522,8-K,2008-07-14,Out_Files/8-K/0001299933-08-003397.txt
310522,10-Q,2008-11-10,Out_Files/10-Q/0000950133-08-003686.txt
310522,8-K,2008-10-02,Out_Files/8-K/0001299933-08-004619.txt
310522,8-K,2008-10-15,Out_Files/8-K/0001299933-08-004818.txt
310522,8-K,2008-10-29,Out_Files/8-K/0001299933-08-005019.txt
310522,10-K,2009-02-26,Out_Files/10-K/0000950133-09-000487.txt
310522,8-K,2009-01-26,Out_Files/8-K/0001299933-09-000406.txt
310522,8-K,2009-02-05,Out_Files/8-K/0001299933-09-000622.txt
310522,8-K,2009-02-27,Out_Files/8-K/0000950133-09-000491.txt
310522,10-Q,2009-05-08,Out_Files/10-Q/0000950133-09-001520.txt
310522,8-K,2009-04-01,Out_Files/8-K/0001299933-09-001486.txt
310522,8-K,2009-04-24,Out_Files/8-K/0001299933-09-001814.txt
310522,8-K,2009-05-08,Out_Files/8-K/0000950133-09-001521.txt
310522,10-Q,2009-08-06,Out_Files/10-Q/0000950123-09-031364.txt
310522,8-K,2009-07-24,Out_Files/8-K/0001299933-09-003047.txt
310522,8-K,2009-08-07,Out_Files/8-K/0000950123-09-031380.txt
310522,8-K,2009-09-04,Out_Files/8-K/0001299933-09-003635.txt
1026214,10-Q,2008-08-06,Out_Files/10-Q/0001026214-08-000026.txt
1026214,8-K,2008-07-18,Out_Files/8-K/0000950133-08-002417.txt
1026214,8-K,2008-07-25,Out_Files/8-K/0001026214-08-000017.txt
1026214,8-K,2008-08-04,Out_Files/8-K/0001026214-08-000021.txt
1026214,10-Q,2008-11-14,Out_Files/10-Q/0001026214-08-000043.txt
1026214,8-K,2008-10-09,Out_Files/8-K/0001299933-08-004728.txt
1026214,8-K,2008-10-15,Out_Files/8-K/0001026214-08-000037.txt
1026214,8-K,2008-10-24,Out_Files/8-K/0001026214-08-000038.txt
1026214,10-K,2009-03-11,Out_Files/10-K/0001026214-09-000011.txt
1026214,8-K,2009-01-23,Out_Files/8-K/0001026214-09-000003.txt
1026214,8-K,2009-01-23,Out_Files/8-K/0001026214-09-000005.txt
1026214,8-K,2009-02-24,Out_Files/8-K/0001026214-09-000007.txt
1026214,10-K,2009-04-30,Out_Files/10-K/0001026214-09-000020.txt
1026214,10-Q,2009-05-12,Out_Files/10-Q/0001026214-09-000023.txt
1026214,8-K,2009-05-13,Out_Files/8-K/0001026214-09-000026.txt
1026214,8-K,2009-04-01,Out_Files/8-K/0001299933-09-001484.txt
1026214,10-Q,2009-08-07,Out_Files/10-Q/0001026214-09-000036.txt
1026214,8-K,2009-07-01,Out_Files/8-K/0001299933-09-002765.txt
1026214,8-K,2009-07-21,Out_Files/8-K/0001026214-09-000032.txt
1026214,8-K,2009-07-24,Out_Files/8-K/0001026214-09-000033.txt
895642,10-Q,2008-08-14,Out_Files/10-Q/0001144204-08-046501.txt
895642,8-K,2008-07-14,Out_Files/8-K/0001299933-08-003400.txt
895642,8-K,2008-08-14,Out_Files/8-K/0001299933-08-003899.txt
895642,8-K,2008-08-20,Out_Files/8-K/0001299933-08-003986.txt
895642,10-Q,2008-11-13,Out_Files/10-Q/0001144204-08-063064.txt
895642,8-K,2008-12-31,Out_Files/8-K/0001144204-08-071699.txt
895642,8-K,2008-10-16,Out_Files/8-K/0001299933-08-004822.txt
895642,8-K,2008-10-17,Out_Files/8-K/0001299933-08-004852.txt
895642,10-K,2009-03-12,Out_Files/10-K/0001144204-09-013597.txt
895642,8-K,2009-01-23,Out_Files/8-K/0001144204-09-003086.txt
895642,8-K,2009-03-12,Out_Files/8-K/0001299933-09-001180.txt
895642,10-K,2009-06-24,Out_Files/10-K/0001144204-09-034085.txt
895642,10-Q,2009-05-11,Out_Files/10-Q/0001144204-09-025424.txt
895642,8-K,2009-05-11,Out_Files/8-K/0001299933-09-002124.txt
895642,8-K,2009-05-26,Out_Files/8-K/0001144204-09-029321.txt
895642,10-Q,2009-08-06,Out_Files/10-Q/0001144204-09-040960.txt
895642,8-K,2009-08-06,Out_Files/8-K/0001144204-09-040948.txt
895642,8-K,2009-08-19,Out_Files/8-K/0001299933-09-003440.txt
895642,8-K,2009-08-27,Out_Files/8-K/0001299933-09-003527.txt
895642,8-K,2008-08-21,Out_Files/8-K/0001299933-08-004024.txt
895642,8-K,2008-09-17,Out_Files/8-K/0001299933-08-004359.txt
895642,8-K,2008-10-30,Out_Files/8-K/0001299933-08-005047.txt
895642,8-K,2008-11-13,Out_Files/8-K/0001299933-08-005340.txt
895642,8-K,2008-12-16,Out_Files/8-K/0001299933-08-005917.txt
895642,8-K,2008-12-30,Out_Files/8-K/0001299933-08-006093.txt
895642,8-K,2009-09-10,Out_Files/8-K/0001144204-09-047761.txt
895642,8-K,2009-09-16,Out_Files/8-K/0001144204-09-048748.txt
880807,10-Q,2009-08-06,Out_Files/10-Q/0001193125-09-167311.txt
880807,8-K,2009-07-30,Out_Files/8-K/0001193125-09-158842.txt
880807,8-K,2009-08-12,Out_Files/8-K/0001193125-09-173026.txt
896262,10-Q,2008-07-29,Out_Files/10-Q/0001193125-08-160163.txt
896262,8-K,2008-07-17,Out_Files/8-K/0001193125-08-152806.txt
896262,8-K,2008-07-29,Out_Files/8-K/0001193125-08-159629.txt
896262,8-K,2008-07-29,Out_Files/8-K/0001193125-08-160221.txt
896262,10-Q,2008-10-28,Out_Files/10-Q/0001193125-08-217916.txt
896262,8-K,2008-10-02,Out_Files/8-K/0001193125-08-205287.txt
896262,8-K,2008-10-15,Out_Files/8-K/0001193125-08-210666.txt
896262,8-K,2008-10-28,Out_Files/8-K/0001193125-08-217385.txt
896262,10-K,2009-02-17,Out_Files/10-K/0001193125-09-031143.txt
896262,8-K,2009-02-17,Out_Files/8-K/0001193125-09-031180.txt
896262,8-K,2009-01-06,Out_Files/8-K/0001193125-09-001683.txt
896262,8-K,2009-01-13,Out_Files/8-K/0001193125-09-005427.txt
896262,10-Q,2009-04-28,Out_Files/10-Q/0000896262-09-000014.txt
896262,8-K,2009-04-28,Out_Files/8-K/0000896262-09-000012.txt
896262,8-K,2009-04-29,Out_Files/8-K/0000896262-09-000026.txt
896262,8-K,2009-05-01,Out_Files/8-K/0000896262-09-000030.txt
896262,10-Q,2009-07-28,Out_Files/10-Q/0001193125-09-156904.txt
896262,8-K,2009-07-28,Out_Files/8-K/0001193125-09-156423.txt
896262,8-K,2009-09-04,Out_Files/8-K/0001193125-09-187851.txt
896262,8-K,2009-09-08,Out_Files/8-K/0001193125-09-188396.txt
921557,10-Q,2008-10-28,Out_Files/10-Q/0001104659-08-066187.txt
921557,8-K,2008-10-16,Out_Files/8-K/0001144204-08-057963.txt
921557,8-K,2008-10-30,Out_Files/8-K/0001144204-08-060117.txt
921557,8-K,2008-11-12,Out_Files/8-K/0001144204-08-062860.txt
921557,10-K,2009-03-06,Out_Files/10-K/0001104659-09-015129.txt
921557,8-K,2009-01-21,Out_Files/8-K/0001144204-09-002761.txt
921557,8-K,2009-01-22,Out_Files/8-K/0001144204-09-002893.txt
921557,8-K,2009-02-26,Out_Files/8-K/0001144204-09-011091.txt
921557,10-Q,2009-04-24,Out_Files/10-Q/0001144204-09-022298.txt
921557,8-K,2009-04-22,Out_Files/8-K/0001104659-09-025358.txt
921557,8-K,2009-05-21,Out_Files/8-K/0001104659-09-034099.txt
921557,10-Q,2009-07-24,Out_Files/10-Q/0001144204-09-038733.txt
921557,8-K,2009-07-16,Out_Files/8-K/0001104659-09-043387.txt
921557,8-K,2009-07-16,Out_Files/8-K/0001104659-09-043390.txt
921557,8-K,2009-09-04,Out_Files/8-K/0001144204-09-047275.txt
921557,10-Q,2009-10-23,Out_Files/10-Q/0001144204-09-054353.txt
921557,8-K,2009-10-20,Out_Files/8-K/0001144204-09-053667.txt
921557,8-K,2009-11-19,Out_Files/8-K/0001144204-09-060935.txt
921557,8-K,2009-11-24,Out_Files/8-K/0001144204-09-061855.txt
1076195,10-Q,2008-11-10,Out_Files/10-Q/0000950137-08-013625.txt
1076195,8-K,2008-10-02,Out_Files/8-K/0000950137-08-012291.txt
1076195,8-K,2008-10-23,Out_Files/8-K/0000950134-08-018347.txt
1076195,10-K,2009-03-02,Out_Files/10-K/0000950137-09-001438.txt
1076195,8-K,2009-02-05,Out_Files/8-K/0000950152-09-001006.txt
1076195,8-K,2009-02-19,Out_Files/8-K/0000950152-09-001574.txt
1076195,10-Q,2009-05-05,Out_Files/10-Q/0000950137-09-003597.txt
1076195,8-K,2009-04-23,Out_Files/8-K/0000950152-09-004034.txt
1076195,8-K,2009-04-24,Out_Files/8-K/0000950137-09-003250.txt
1076195,8-K,2009-05-07,Out_Files/8-K/0000950137-09-003712.txt
1076195,10-Q,2009-08-03,Out_Files/10-Q/0000950123-09-028904.txt
1076195,8-K,2009-07-23,Out_Files/8-K/0000950123-09-024576.txt
1076195,10-Q,2009-10-30,Out_Files/10-Q/0000950123-09-055623.txt
1076195,8-K,2009-10-19,Out_Files/8-K/0000950123-09-051272.txt
1076195,8-K,2009-10-22,Out_Files/8-K/0000950123-09-052121.txt
1076195,8-K,2009-12-17,Out_Files/8-K/0000950123-09-071477.txt
929887,10-Q,2009-01-08,Out_Files/10-Q/0000950153-09-000024.txt
929887,10-Q,2009-03-31,Out_Files/10-Q/0000950153-09-000242.txt
929887,8-K,2009-01-08,Out_Files/8-K/0000950153-09-000025.txt
929887,8-K,2009-02-03,Out_Files/8-K/0000950153-09-000072.txt
929887,10-Q,2009-06-29,Out_Files/10-Q/0000950123-09-018599.txt
929887,8-K,2009-04-27,Out_Files/8-K/0000950134-09-008412.txt
929887,8-K,2009-04-29,Out_Files/8-K/0000950134-09-008654.txt
929887,8-K,2009-06-08,Out_Files/8-K/0000950123-09-011976.txt
929887,8-K,2009-07-29,Out_Files/8-K/0000950123-09-026660.txt
929887,8-K,2009-07-30,Out_Files/8-K/0000950123-09-027345.txt
929887,8-K,2009-09-30,Out_Files/8-K/0000950123-09-047378.txt
929887,10-K,2009-10-27,Out_Files/10-K/0000950123-09-053647.txt
929887,8-K,2009-10-13,Out_Files/8-K/0000950123-09-049990.txt
929887,8-K,2009-10-27,Out_Files/8-K/0000950123-09-053653.txt
929887,8-K,2009-11-16,Out_Files/8-K/0000950123-09-062657.txt
929887,10-Q,2010-01-07,Out_Files/10-Q/0000950123-10-000976.txt
929887,10-Q,2010-03-29,Out_Files/10-Q/0000950123-10-029090.txt
929887,8-K,2010-01-07,Out_Files/8-K/0000950123-10-000979.txt
929887,8-K,2010-02-19,Out_Files/8-K/0000950123-10-014346.txt
897075,10-K,2009-03-16,Out_Files/10-K/0000950129-09-000882.txt
